,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
2611,2,2,2,1,0,2,4,1,4,3,2,3
2612,2,2,1,0,0,1,2,0,5,4,5,6
2613,2,2,3,1,1,0,3,1,3,2,2,3
2614,2,1,2,0,0,0,1,0,6,2,6,3
2615,2,0,2,2,0,1,2,1,5,5,3,6
2616,2,0,2,2,0,1,2,1,5,5,3,6
2617,2,0,2,2,0,1,2,1,5,5,3,6
2618,2,1,1,0,0,1,2,0,4,1,5,6
2619,2,2,2,0,1,1,3,1,3,2,2,4
2620,2,1,1,3,0,1,3,2,3,1,1,3
2621,2,2,3,1,1,0,3,1,3,2,2,3
2622,2,1,1,0,0,1,2,0,4,1,5,6
2623,2,0,2,2,0,1,2,1,5,5,3,6
2624,2,1,2,0,0,0,1,0,6,2,6,3
2625,0,1,1,0,0,3,3,1,5,2,0,3
2626,4,1,1,0,0,1,2,1,6,3,3,6
2627,3,0,1,0,0,1,2,1,5,2,4,6
2628,3,1,1,1,0,1,4,1,6,2,3,4
2629,1,5,0,0,1,2,4,0,7,2,4,3
2630,2,3,1,0,0,0,2,0,5,1,4,4
2631,2,1,1,0,0,1,2,0,4,1,5,6
2632,2,3,1,2,1,2,4,2,3,2,0,3
2633,3,1,1,1,0,1,3,2,4,2,1,3
2634,4,2,4,2,1,0,4,2,2,7,1,3
2635,4,2,1,0,1,0,1,0,3,2,7,4
2636,3,1,1,1,0,1,3,2,4,2,1,3
2637,4,2,4,2,1,0,4,2,2,7,1,3
2638,3,0,2,0,0,1,2,0,5,3,6,4
2639,5,0,2,0,0,1,1,0,2,3,5,4
2640,3,1,2,0,0,0,1,0,3,4,6,4
2641,2,0,2,2,0,1,3,1,4,1,4,3
2642,3,1,2,0,1,0,1,1,4,6,2,3
2643,4,2,1,0,1,0,3,1,4,2,3,3
2644,3,0,1,1,3,1,3,1,3,2,3,4
2645,2,0,1,0,1,1,2,1,5,2,3,6
2646,1,0,2,0,1,0,1,0,8,5,4,6
2647,1,0,1,0,0,1,2,0,4,3,2,3
2648,2,1,1,2,1,0,3,2,5,3,3,4
2649,3,0,1,1,3,1,3,1,3,2,3,4
2650,3,2,2,0,1,1,3,1,3,3,2,3
2651,2,5,1,0,1,0,3,1,4,2,2,3
2652,3,1,1,0,0,1,1,0,3,1,7,6
2653,2,1,1,1,0,1,3,2,3,2,1,3
2654,2,3,1,0,2,2,6,1,6,4,2,3
2655,2,1,1,0,0,2,4,1,4,5,3,3
2656,3,1,1,0,0,2,4,1,4,6,3,1
2657,2,0,2,0,1,1,2,0,4,5,4,6
2658,2,0,2,1,1,2,3,1,4,5,3,6
2659,3,0,2,0,0,0,1,0,4,2,6,4
2660,2,2,2,0,1,1,3,1,3,3,2,4
2661,3,2,1,0,0,1,3,0,4,3,5,4
2662,3,1,1,0,1,1,2,0,2,4,4,4
2663,4,0,1,0,0,0,1,0,2,1,5,8
2664,2,1,2,0,0,1,1,0,5,2,7,6
2665,4,3,2,1,1,0,2,2,6,3,2,3
2666,2,2,1,0,0,1,3,0,6,2,7,6
2667,2,0,1,0,0,0,2,0,4,2,5,6
2668,5,5,1,0,0,0,2,0,2,9,7,4
2669,2,1,2,1,1,1,3,1,4,3,2,3
2670,2,2,1,0,0,1,3,0,6,2,7,6
2671,2,2,1,0,0,1,3,0,6,2,7,6
2672,3,0,1,1,1,1,2,1,4,1,2,6
2673,3,2,1,0,0,0,0,0,4,1,6,4
2674,3,2,1,0,0,0,2,1,1,5,3,6
2675,3,2,1,0,0,0,2,1,1,5,3,6
2676,3,0,1,0,0,1,1,0,3,5,5,4
2677,2,1,1,0,0,1,3,0,4,1,6,4
2678,3,2,1,0,0,0,3,1,3,2,2,3
2679,3,0,1,0,0,0,2,1,4,2,1,4
2680,4,0,1,0,0,1,2,0,2,1,7,4
2681,3,1,1,1,1,1,3,2,2,4,2,4
2682,3,2,1,1,0,0,2,1,3,2,6,4
2683,3,2,1,0,0,0,3,1,3,2,2,3
2684,2,1,1,0,0,1,2,0,5,3,5,4
2685,3,0,2,0,0,0,2,0,3,1,5,6
2686,4,0,1,0,0,1,2,0,2,1,7,4
2687,2,1,2,1,0,1,4,1,4,2,1,3
2688,3,1,1,1,1,1,3,2,2,4,2,4
2689,3,0,1,0,0,0,2,1,4,2,1,4
2690,2,2,1,0,0,0,2,1,4,3,2,4
2691,2,1,1,1,0,0,2,1,4,1,4,4
2692,2,2,1,0,0,0,3,0,2,3,2,4
2693,2,1,1,0,0,0,3,1,5,3,3,4
2694,2,1,1,1,0,0,2,1,4,1,4,4
2695,1,1,1,1,0,0,2,1,5,1,5,4
2696,2,1,3,2,1,1,4,2,2,3,1,4
2697,3,0,2,0,1,0,2,0,4,3,4,3
2698,2,2,1,0,0,0,3,0,2,3,2,4
2699,2,2,1,0,0,0,2,1,4,3,2,4
2700,2,3,1,0,0,0,1,0,4,4,5,6
2701,2,1,2,2,0,1,2,2,4,2,1,3
2702,2,1,2,2,0,1,2,2,4,2,1,3
2703,2,1,2,2,0,1,2,2,4,2,1,3
2704,2,1,2,0,4,2,4,1,4,1,2,4
2705,2,1,2,0,4,2,4,1,4,1,2,4
2706,3,1,2,1,1,1,4,1,3,4,2,4
2707,2,1,2,2,0,1,2,2,4,2,1,3
2708,2,1,2,1,1,1,4,1,4,3,2,4
2709,3,1,2,2,1,2,4,2,4,6,1,3
2710,3,1,2,2,1,2,4,2,4,6,1,3
2711,1,1,1,0,1,0,3,1,9,2,3,3
2712,2,1,2,1,1,1,4,1,4,2,1,3
2713,2,1,2,1,1,1,4,1,4,3,2,4
2714,2,1,2,1,1,1,4,1,4,3,2,4
2715,3,1,1,1,0,1,3,1,3,4,3,4
2716,3,1,2,2,1,2,4,2,4,6,1,3
2717,2,0,1,1,1,1,3,1,4,2,4,4
2718,1,1,1,0,0,0,1,0,4,3,3,4
2719,3,0,1,0,0,1,3,1,2,1,4,4
2720,3,1,1,0,0,0,1,0,3,1,6,6
2721,4,2,3,2,1,0,3,2,2,6,2,3
2722,3,3,1,0,0,1,2,0,4,4,6,6
2723,3,1,1,0,0,0,2,1,6,3,3,4
2724,3,0,1,0,0,1,3,1,2,1,4,4
2725,2,1,1,2,1,2,3,1,4,2,4,3
2726,1,1,1,0,0,0,1,1,6,3,2,4
2727,2,0,1,0,0,1,2,0,3,2,4,4
2728,2,2,1,1,1,2,4,1,3,3,3,4
2729,2,2,1,0,0,0,1,0,4,5,5,6
2730,2,2,1,0,1,1,4,2,4,3,1,3
2731,3,4,2,0,1,0,3,2,3,3,2,3
2732,3,4,2,0,1,0,2,1,3,3,3,3
2733,2,2,1,0,0,0,1,0,4,5,5,6
2734,3,2,1,1,1,1,3,1,3,3,3,4
2735,2,2,1,1,1,2,4,1,3,3,3,4
2736,2,0,1,0,0,1,2,0,3,2,4,4
2737,3,1,1,1,1,0,1,1,3,2,2,6
2738,2,5,2,1,1,0,2,1,4,1,2,3
2739,2,2,1,0,0,0,2,0,3,2,7,6
2740,2,1,1,1,1,1,3,1,3,2,2,4
2741,2,5,2,1,1,0,2,1,4,1,2,3
2742,4,1,1,0,1,1,3,1,4,5,2,4
2743,2,1,1,0,0,0,0,0,3,2,4,4
2744,2,1,1,0,0,0,0,0,3,2,4,4
2745,2,3,1,0,0,0,2,0,4,3,7,6
2746,3,2,1,0,1,1,3,0,2,2,4,4
2747,3,1,1,1,1,1,2,1,3,3,3,4
2748,1,0,2,0,1,3,3,0,5,7,6,8
2749,3,1,1,1,1,1,2,1,3,3,3,4
2750,1,0,2,0,1,3,3,0,5,7,6,8
2751,2,0,2,0,0,1,2,0,4,5,6,4
2752,3,3,1,0,0,0,2,0,4,2,7,4
2753,1,2,1,0,0,0,1,0,5,2,6,8
2754,2,0,1,0,0,0,0,0,3,1,4,3
2755,2,2,1,0,2,1,5,1,6,3,1,3
2756,4,2,2,1,1,1,5,2,4,3,3,4
2757,1,0,1,0,0,0,2,1,5,2,1,3
2758,1,0,1,0,0,0,2,1,5,2,2,4
2759,3,0,2,0,1,0,3,1,4,3,3,4
2760,3,0,2,0,1,0,3,1,4,3,3,4
2761,2,1,0,0,1,1,3,1,3,3,1,3
2762,3,2,2,0,1,0,3,1,4,2,4,3
2763,3,2,2,0,1,0,2,0,4,1,6,4
2764,3,0,1,1,1,1,3,1,3,1,2,4
2765,2,1,1,1,0,0,2,1,4,1,5,4
2766,2,0,2,0,0,1,1,0,1,4,6,4
2767,3,0,1,1,1,1,3,1,3,1,2,4
2768,3,2,2,0,1,0,2,0,4,1,6,4
2769,3,2,2,0,1,0,3,1,4,2,4,3
2770,2,3,2,2,1,0,5,2,4,3,1,6
2771,2,1,1,0,1,1,2,1,9,5,4,4
2772,2,2,1,0,0,1,2,0,5,1,8,6
2773,3,3,1,0,0,0,1,0,3,4,7,6
2774,3,2,1,1,1,1,2,1,3,1,5,8
2775,3,2,1,1,1,1,2,1,3,1,5,8
2776,3,2,1,1,1,1,2,1,3,1,5,8
2777,3,1,2,0,1,0,2,1,5,3,5,4
2778,3,3,1,0,0,0,1,0,3,4,7,6
2779,2,1,2,0,0,1,2,0,3,2,5,3
2780,2,1,2,0,0,0,2,0,6,2,6,3
2781,3,8,3,9,1,0,3,9,6,5,5,4
2782,3,1,1,0,1,1,4,1,5,4,3,4
2783,3,1,1,1,1,1,4,1,5,4,3,4
2784,3,1,1,1,1,1,4,1,5,4,3,4
2785,2,1,1,3,2,1,3,2,4,3,1,3
2786,4,2,2,1,0,0,1,1,2,2,6,4
2787,2,1,1,3,2,1,3,2,4,3,1,3
2788,2,3,2,0,1,1,3,1,3,3,2,3
2789,2,3,2,0,1,1,3,1,3,3,2,3
2790,3,1,1,0,1,1,4,1,5,4,3,4
2791,2,1,3,1,1,2,4,1,4,3,1,3
2792,2,1,2,1,1,1,4,1,4,3,2,3
2793,2,2,1,0,0,1,2,0,4,3,8,6
2794,2,2,3,1,1,1,3,1,3,2,2,3
2795,2,1,1,1,0,0,1,1,3,3,4,8
2796,2,2,1,0,0,1,2,0,4,3,8,6
2797,2,2,3,1,1,1,3,1,3,2,2,3
2798,2,2,1,0,0,1,2,0,4,2,5,6
2799,2,0,2,0,0,1,2,0,4,3,7,6
2800,2,1,3,1,1,2,4,1,4,3,1,3
2801,2,1,2,1,1,1,4,1,4,3,2,3
2802,1,0,1,0,0,0,1,1,5,1,4,4
2803,1,0,1,2,0,0,2,1,4,1,5,8
2804,2,1,1,1,0,0,1,1,3,3,4,8
2805,3,1,1,0,0,1,2,1,5,2,4,4
2806,3,0,4,1,0,1,3,2,2,2,1,3
2807,3,0,4,1,0,1,3,2,2,2,1,3
2808,3,1,2,0,0,2,4,1,4,3,2,4
2809,1,2,1,0,1,0,3,0,6,5,6,6
2810,3,1,1,0,0,0,2,0,2,2,6,6
2811,3,2,1,0,0,0,2,1,4,5,4,3
2812,2,0,2,0,0,0,2,1,5,4,3,4
2813,1,2,1,0,1,0,3,0,6,5,6,6
2814,2,1,2,0,0,0,1,0,5,1,8,6
2815,2,2,1,0,0,0,1,0,4,1,4,3
2816,3,0,2,0,1,0,2,0,4,3,4,3
2817,2,1,2,0,0,0,1,0,5,1,8,6
2818,2,0,2,1,1,2,3,1,1,1,2,1
2819,2,1,2,0,0,2,2,0,6,2,5,4
2820,2,2,4,0,4,1,2,1,2,1,1,3
2821,2,3,2,0,1,1,5,1,7,4,3,3
2822,2,1,1,1,1,0,3,1,4,2,4,3
2823,3,1,2,0,0,0,1,0,3,3,7,4
2824,3,1,2,0,1,1,3,1,4,3,2,4
2825,2,1,1,0,1,1,3,1,3,3,4,4
2826,2,1,2,1,1,1,4,1,4,3,1,4
2827,2,0,1,0,0,1,2,0,5,1,5,6
2828,2,0,1,0,0,1,2,0,5,1,5,6
2829,3,1,1,2,1,1,3,1,4,1,5,3
2830,2,1,2,1,1,1,3,1,4,2,4,3
2831,2,3,2,1,1,1,4,1,3,2,2,3
2832,2,0,1,0,0,0,1,0,4,4,4,4
2833,3,3,1,0,1,0,2,0,4,1,5,6
2834,2,0,1,0,0,1,2,0,5,1,5,4
2835,2,1,1,0,1,1,3,1,3,3,4,4
2836,2,1,2,1,1,1,4,1,4,3,1,4
2837,3,1,1,1,1,1,3,1,4,3,3,4
2838,2,0,1,0,0,0,1,0,3,4,5,6
2839,1,1,1,0,0,1,1,0,3,1,4,6
2840,2,2,1,0,0,0,1,0,4,1,5,4
2841,1,2,2,0,0,0,2,0,5,1,4,4
2842,2,1,2,0,1,0,1,1,4,2,3,4
2843,2,1,2,0,1,0,1,1,4,2,3,4
2844,4,1,1,0,1,0,2,1,3,2,4,3
2845,2,1,1,1,0,0,1,1,3,3,4,6
2846,2,0,1,0,0,0,1,0,3,4,5,6
2847,1,1,2,0,0,1,1,0,7,2,5,3
2848,2,2,0,0,0,1,3,0,3,2,3,3
2849,3,3,2,1,4,0,4,2,2,4,2,3
2850,2,1,1,2,1,1,2,2,2,3,1,3
2851,3,1,2,1,1,0,1,1,2,3,3,3
2852,3,1,2,0,0,1,3,0,3,2,6,3
2853,1,0,2,0,0,1,2,0,7,4,4,4
2854,2,1,1,0,1,0,2,1,3,2,4,4
2855,2,2,1,0,0,1,3,1,4,2,5,6
2856,1,0,3,0,0,0,2,0,7,4,6,6
2857,2,2,1,0,0,1,2,0,4,4,7,8
2858,2,2,1,0,0,1,3,1,4,2,5,6
2859,2,1,2,0,0,1,2,0,4,5,4,4
2860,3,1,1,0,0,2,3,1,3,3,3,4
2861,2,1,1,0,1,0,2,1,3,2,4,4
2862,1,0,1,0,0,0,1,0,7,3,6,4
2863,2,0,1,0,0,0,1,0,4,2,6,4
2864,1,0,2,0,0,1,2,0,7,4,4,4
2865,1,1,2,0,0,1,2,0,5,3,3,4
2866,1,0,3,0,0,0,2,0,7,4,6,6
2867,2,3,1,0,0,0,2,0,3,3,7,6
2868,2,1,1,0,0,0,2,0,2,0,4,3
2869,2,0,1,0,0,0,2,0,3,1,6,4
2870,2,3,1,0,0,0,2,0,3,3,7,6
2871,2,0,2,0,0,0,1,0,3,3,5,4
2872,0,0,2,0,0,3,3,0,8,7,6,6
2873,1,1,1,0,1,1,1,0,4,8,7,8
2874,1,1,2,0,0,2,2,0,4,8,6,6
2875,2,0,2,0,0,0,1,0,3,3,5,4
2876,2,1,1,2,0,1,2,1,4,1,4,3
2877,2,0,3,0,1,2,3,1,2,2,2,3
2878,2,2,1,0,0,1,2,0,5,2,7,4
2879,1,2,1,0,0,0,1,0,4,1,5,4
2880,3,1,2,0,0,0,1,1,1,3,4,3
2881,3,1,1,0,0,1,1,0,2,2,6,6
2882,3,1,1,0,0,1,2,1,4,1,3,3
2883,2,3,1,0,1,0,1,0,4,3,8,6
2884,3,1,1,1,0,0,2,0,3,4,7,6
2885,2,3,1,1,0,0,1,1,3,2,7,4
2886,2,3,1,0,0,0,2,0,3,2,4,3
2887,2,1,1,0,0,0,1,0,5,3,5,3
2888,4,1,2,0,0,0,0,0,2,1,4,1
2889,4,2,2,1,0,0,2,1,2,1,8,4
2890,1,2,1,0,0,2,2,0,4,1,7,8
2891,2,1,1,0,0,1,3,1,3,1,3,4
2892,2,3,2,1,1,2,5,2,4,3,1,3
2893,2,0,2,0,0,2,3,0,5,7,6,6
2894,2,0,2,0,1,0,1,0,3,3,5,6
2895,2,3,1,0,1,0,3,1,7,4,3,3
2896,3,2,2,1,1,1,4,1,5,3,3,3
2897,2,3,2,1,1,2,5,2,4,3,1,3
2898,4,0,1,0,0,0,1,0,2,1,4,3
2899,2,1,1,1,1,1,3,2,5,2,1,3
2900,2,0,2,0,0,1,2,0,6,4,4,4
2901,2,1,1,0,0,1,1,0,4,4,6,6
2902,2,2,0,1,0,1,3,1,4,3,2,3
2903,1,1,1,0,0,0,1,0,5,3,5,4
2904,2,1,1,0,0,1,2,0,5,4,4,6
2905,3,2,1,0,1,1,3,1,3,2,2,3
2906,2,1,2,0,1,1,4,1,4,2,2,3
2907,1,1,1,0,0,0,1,0,5,3,5,4
2908,2,1,1,0,0,0,1,0,4,3,5,4
2909,2,0,1,0,0,0,1,0,4,3,5,4
2910,2,2,1,1,0,1,3,1,4,3,2,3
2911,2,2,0,1,0,1,3,1,4,3,2,3
2912,2,1,1,0,0,1,1,0,4,4,6,6
2913,3,0,1,0,1,1,4,1,2,1,2,3
2914,2,0,2,0,0,0,1,0,2,3,5,4
2915,2,0,2,0,0,0,1,0,2,3,5,4
2916,2,3,1,0,1,1,2,0,4,1,7,4
2917,3,2,2,0,0,0,2,0,4,2,8,6
2918,1,1,1,0,0,0,1,0,3,3,5,4
2919,2,0,1,1,0,1,2,1,4,2,4,3
2920,3,1,2,1,0,0,1,1,2,2,4,1
2921,2,3,1,0,1,0,4,1,6,4,4,4
2922,2,3,2,0,0,1,2,0,3,1,8,8
2923,2,1,1,0,0,1,2,1,3,3,4,4
2924,2,1,1,2,1,1,2,2,2,3,1,4
2925,3,1,1,1,0,2,4,1,3,3,3,3
2926,1,0,1,0,0,0,1,0,5,7,6,8
2927,3,2,1,1,0,1,3,0,2,1,6,6
2928,3,2,1,1,0,1,3,0,2,1,6,6
2929,2,1,1,2,1,1,2,2,2,3,1,4
2930,1,1,2,0,0,2,3,0,4,8,5,8
2931,1,0,1,0,0,0,1,0,5,7,6,8
2932,2,1,1,1,0,2,4,1,3,3,3,4
2933,2,1,1,0,0,1,2,1,3,3,4,4
2934,1,1,1,0,0,0,1,0,5,2,2,3
2935,3,1,1,0,0,0,1,0,2,0,5,1
2936,1,0,1,0,0,0,1,0,5,2,2,3
2937,3,1,1,1,0,2,4,1,3,3,3,3
2938,3,0,1,1,0,1,2,1,4,1,2,8
2939,3,0,1,1,0,1,2,1,4,1,2,8
2940,3,2,2,1,0,1,2,1,4,2,4,4
2941,3,2,1,1,0,0,2,1,3,4,4,3
2942,2,1,2,1,0,1,3,1,4,2,2,3
2943,3,0,1,1,0,1,2,1,4,1,2,8
2944,3,2,2,1,0,1,2,1,4,2,4,4
2945,1,2,1,0,0,1,3,0,5,4,9,8
2946,1,2,1,1,0,0,2,1,5,1,4,4
2947,1,2,1,1,0,0,2,1,5,1,4,4
2948,2,1,2,0,1,1,4,1,4,2,2,4
2949,2,1,3,0,2,0,3,1,3,1,1,4
2950,2,1,1,0,0,0,2,1,3,3,1,3
2951,3,1,1,0,1,0,2,1,5,3,3,3
2952,2,1,1,0,0,0,2,1,3,3,1,3
2953,2,1,1,0,0,0,2,1,3,3,1,3
2954,2,2,1,0,0,0,1,0,5,4,7,6
2955,3,2,1,0,0,0,2,1,3,2,5,3
2956,4,0,2,0,0,1,1,0,0,3,6,4
2957,2,0,1,0,0,1,1,0,2,3,5,4
2958,3,1,1,0,1,0,2,1,5,3,3,3
2959,3,3,1,0,0,0,1,0,1,3,8,6
2960,3,0,2,2,0,1,2,1,3,4,4,6
2961,2,1,2,1,0,0,2,1,4,3,4,4
2962,2,2,2,1,3,0,1,2,2,3,1,3
2963,3,2,1,0,0,1,2,0,3,3,8,6
2964,1,1,1,0,1,1,2,1,9,4,4,3
2965,1,2,1,0,0,1,2,0,7,3,8,8
2966,2,1,1,2,1,1,2,2,2,3,1,4
2967,2,1,1,2,1,1,2,2,2,3,1,4
2968,4,2,1,0,0,1,3,0,1,1,5,3
2969,2,1,1,0,0,0,1,0,3,2,4,4
2970,4,2,1,0,0,1,3,0,1,1,5,3
2971,3,1,1,0,1,0,2,1,3,2,3,3
2972,2,1,1,0,0,1,2,1,3,2,3,4
2973,2,1,1,2,1,1,2,2,2,3,1,4
2974,3,1,2,0,1,1,2,1,3,3,3,4
2975,4,0,1,0,1,2,3,0,3,2,4,4
2976,2,2,2,1,0,1,2,1,4,1,6,4
2977,2,1,1,1,1,1,2,1,2,3,2,4
2978,2,1,1,1,1,1,2,1,2,3,2,4
2979,2,2,1,1,0,1,2,0,2,0,6,6
2980,2,2,2,0,0,1,2,0,3,1,7,6
2981,4,1,1,1,0,0,2,1,2,1,4,6
2982,3,1,1,1,1,0,4,1,5,4,3,4
2983,2,1,1,0,0,1,3,0,3,1,6,4
2984,2,2,1,1,0,0,0,0,3,1,7,4
2985,2,0,1,1,0,0,2,1,3,2,4,6
2986,2,0,1,1,0,0,2,1,3,2,4,6
2987,2,0,1,1,0,0,2,1,3,2,4,6
2988,3,1,1,0,0,0,2,1,3,3,5,6
2989,2,0,1,0,0,2,4,0,4,2,4,4
2990,1,1,1,0,0,1,3,0,6,1,7,6
2991,2,2,1,0,0,1,3,0,5,2,5,6
2992,2,1,1,1,0,0,2,1,3,2,4,6
2993,2,0,1,1,0,0,2,1,3,2,4,6
2994,2,0,1,1,0,0,2,1,3,2,4,6
2995,2,1,2,0,0,1,2,0,2,1,7,4
2996,2,2,2,0,0,1,2,0,3,3,6,8
2997,2,1,1,0,0,1,3,0,2,4,5,4
2998,2,2,1,0,0,0,2,0,3,4,8,6
2999,2,0,1,1,0,0,2,1,3,2,4,6
3000,2,0,1,1,0,0,2,1,3,2,4,6
3001,2,1,1,1,0,0,2,1,3,2,4,6
3002,2,2,1,0,0,1,3,0,5,2,5,6
3003,3,1,1,0,0,0,2,1,3,3,5,6
3004,2,0,2,0,0,0,2,0,3,3,4,4
3005,2,2,2,0,0,1,3,0,3,1,6,4
3006,2,0,1,0,0,2,4,0,4,2,4,4
3007,1,1,1,0,0,1,3,0,6,1,7,6
3008,1,2,1,0,0,1,3,0,5,0,8,6
3009,2,1,3,2,1,1,4,2,1,4,1,4
3010,2,1,1,0,1,0,4,1,3,3,2,3
3011,2,1,2,0,0,0,2,0,4,2,6,4
3012,2,1,2,0,0,0,1,0,3,2,6,4
3013,3,0,2,1,0,1,2,1,2,3,4,4
3014,3,3,2,2,0,0,1,2,3,1,4,4
3015,3,2,1,1,0,0,2,1,2,2,5,4
3016,3,0,2,1,0,1,2,1,2,3,4,4
3017,2,2,1,0,0,1,2,0,3,1,6,4
3018,2,1,1,0,0,1,2,0,2,1,6,8
3019,3,2,1,1,0,0,2,1,2,2,5,4
3020,4,2,2,1,0,0,0,1,2,1,6,4
3021,2,1,1,0,1,0,1,1,5,3,4,1
3022,4,6,1,0,1,0,2,1,3,1,2,3
3023,3,3,2,2,0,0,1,2,3,1,4,4
3024,3,0,2,1,0,1,2,1,2,3,4,4
3025,1,1,1,0,1,2,3,0,9,4,4,6
3026,4,1,1,1,0,0,2,1,2,1,4,4
3027,3,2,1,1,0,1,3,1,3,2,3,3
3028,3,0,2,0,1,0,2,1,4,3,4,4
3029,3,3,1,2,0,0,3,1,3,3,6,8
3030,3,3,1,2,0,0,3,1,3,3,6,8
3031,1,1,1,1,0,1,2,1,4,2,1,4
3032,2,0,2,0,0,0,1,1,5,3,4,3
3033,2,1,2,1,1,1,4,1,3,3,2,4
3034,2,1,2,1,0,1,3,1,3,3,2,4
3035,2,1,1,0,0,1,1,0,3,3,5,6
3036,2,2,2,0,1,0,4,1,6,4,3,3
3037,2,2,2,2,0,1,3,2,4,4,2,4
3038,2,1,2,0,0,1,2,0,2,3,5,4
3039,2,1,1,1,1,1,4,2,3,2,1,4
3040,2,1,2,1,1,1,2,1,4,1,4,3
3041,2,2,2,2,0,1,3,2,4,4,2,4
3042,2,2,2,2,0,1,3,2,4,4,2,4
3043,3,1,6,0,4,1,2,1,2,2,1,4
3044,2,1,1,2,1,0,3,1,3,3,3,4
3045,1,0,1,0,0,0,2,1,3,4,3,4
3046,2,1,2,0,0,1,2,0,4,1,7,4
3047,3,0,3,0,0,1,3,0,3,2,6,3
3048,3,0,2,0,0,1,2,0,3,3,5,4
3049,3,2,2,1,3,1,4,1,2,4,2,3
3050,2,1,1,0,0,4,6,1,7,3,2,1
3051,3,2,2,1,3,1,4,1,2,4,2,3
3052,1,1,3,1,1,2,3,1,2,2,3,6
3053,3,0,2,0,0,0,2,1,3,2,2,3
3054,1,0,1,0,0,0,1,0,4,2,6,4
3055,2,1,2,0,0,1,2,0,4,2,7,4
3056,2,1,2,0,0,0,1,0,3,2,8,3
3057,3,1,2,0,0,0,2,0,3,7,7,3
3058,2,1,2,1,1,1,4,1,4,2,1,3
3059,4,1,2,0,0,0,1,0,1,3,4,4
3060,2,1,3,0,1,1,3,1,4,5,3,3
3061,2,1,3,0,1,1,3,1,4,5,3,3
3062,2,1,2,1,0,0,2,0,3,4,7,8
3063,2,1,3,0,1,1,3,1,4,5,3,3
3064,3,1,4,1,0,2,4,2,2,3,1,3
3065,3,0,2,2,1,1,2,2,4,2,2,4
3066,3,1,4,1,0,2,4,2,2,3,1,3
3067,3,1,2,0,0,0,3,0,4,2,4,1
3068,2,0,2,0,0,0,2,0,3,3,7,4
3069,3,4,2,0,0,0,1,0,3,3,7,8
3070,2,1,2,1,0,0,2,0,3,4,7,8
3071,2,2,2,1,0,0,1,1,3,2,6,6
3072,3,1,2,0,0,3,3,0,1,4,5,4
3073,2,1,2,0,0,1,2,0,4,2,6,3
3074,2,1,1,1,0,0,3,1,5,4,3,3
3075,2,0,2,0,0,0,1,0,3,2,6,6
3076,2,1,1,0,0,0,2,1,2,2,0,3
3077,2,1,2,1,1,1,4,1,4,2,1,3
3078,3,1,2,0,0,1,1,0,2,1,6,3
3079,2,2,2,0,0,0,2,1,5,6,6,3
3080,4,1,2,0,0,0,1,0,1,3,4,4
3081,2,1,3,0,1,1,3,1,4,5,3,3
3082,2,2,3,0,0,0,2,0,6,2,6,4
3083,1,2,1,0,0,0,1,0,4,3,9,6
3084,2,0,2,0,0,1,1,0,4,5,5,4
3085,4,1,2,1,0,0,1,1,2,2,4,4
3086,1,2,1,0,0,0,1,0,4,3,9,6
3087,2,1,2,1,0,1,4,1,3,2,3,0
3088,2,2,2,0,0,0,1,0,1,1,6,4
3089,2,2,2,0,0,0,1,0,3,1,6,6
3090,2,0,2,0,0,1,1,0,4,5,5,4
3091,2,1,2,1,0,2,4,1,3,3,2,4
3092,3,1,3,0,1,0,3,0,2,3,5,4
3093,3,1,2,0,1,1,2,0,3,3,6,6
3094,5,1,2,0,0,0,0,1,1,3,3,4
3095,5,1,2,0,0,0,0,1,1,3,3,4
3096,2,0,2,0,0,0,2,0,4,4,5,6
3097,2,6,3,0,1,0,2,0,4,3,5,3
3098,1,2,1,0,0,1,2,0,5,1,4,6
3099,2,2,2,0,0,1,2,0,2,3,6,6
3100,2,0,3,0,0,1,2,0,1,3,4,6
3101,3,1,2,1,0,0,1,1,3,1,4,4
3102,2,2,1,0,0,0,2,1,4,1,3,4
3103,3,1,2,0,1,1,2,0,3,3,6,6
3104,3,1,2,0,1,0,2,0,3,3,4,3
3105,3,1,3,0,1,0,3,0,2,3,5,4
3106,3,1,3,0,1,0,3,0,2,3,5,4
3107,3,1,2,0,1,1,3,1,3,4,4,4
3108,3,2,2,2,1,1,3,1,2,3,3,3
3109,2,2,2,0,1,1,4,1,6,4,3,1
3110,2,1,2,0,0,0,2,0,3,4,6,4
3111,2,1,2,0,0,1,2,0,4,2,6,6
3112,3,1,2,0,1,0,2,1,3,5,3,3
3113,2,1,2,2,1,0,2,2,3,2,1,4
3114,2,0,1,0,0,1,2,0,4,2,5,4
3115,2,0,1,0,0,1,2,0,4,2,5,4
3116,2,1,2,0,0,1,1,0,4,3,4,6
3117,2,1,2,0,0,1,2,0,4,2,6,6
3118,2,1,2,0,0,1,3,0,3,4,7,6
3119,2,1,2,0,0,0,0,0,3,1,4,3
3120,2,1,2,1,1,1,4,1,3,2,1,4
3121,3,1,2,0,1,0,2,1,3,5,3,3
3122,1,0,1,0,0,1,2,0,5,1,7,4
3123,1,0,1,0,0,0,1,0,6,2,6,3
3124,2,1,2,2,1,0,2,2,3,2,1,4
3125,3,1,2,1,1,1,3,1,3,2,3,3
